video_id,comment,author,language,sport
LwrtLfCTDYQ,Congratulations from Ethiopia to Tebogo!!!!,@user-px7vw5su6b,en,cycling
LwrtLfCTDYQ,I love that HUG between Tebogo and the athlete from Zimbabwe ❤❤❤❤,@user-px7vw5su6b,en,cycling
dj59pD2M1wA,Correction: She's the 2nd fastest American after Flo Jo and 4th fastest ever. ✅️,@starspotlight411,en,
dj59pD2M1wA,"Oh, because the Jamaicans were coming for you! 
#Justsaying",@prestonmatthews725,en,
dj59pD2M1wA,@@prestonmatthews725 Jamaicans don't play about their sprinters😂,@starspotlight411,en,
dj59pD2M1wA,The Jamaicans love Gabby though 🇯🇲🇯🇲🇯🇲,@jamackee,en,
dj59pD2M1wA,"@@starspotlight411 fam. This Olympic was a write off for the nation. It did not happen okay. 
Let’s move on. 
Next!",@prestonmatthews725,en,
dj59pD2M1wA,​@@jamackee Her father is Jamaican,@NP-zs5ui,en,
dj59pD2M1wA,"2nd fastest?? How about 4th fastest.
Flo Jo 21.34, Sherika Jackson 21.41, Elaine Thompson Hera 21.53
Gabby 21.61.",@MichaelBeckford-xf6bj,en,
dj59pD2M1wA,A decorated human being😮,@CyanBlack117,en,
dj59pD2M1wA,A perfect life! What a blessing!,@jonestacara,en,
dj59pD2M1wA,American woman,@butterflykiss1982,en,
dj59pD2M1wA,Good for her. She is winning in life,@TheDumontShow,en,
dj59pD2M1wA,Jungle Fever is crazy,@lack8810,en,
dj59pD2M1wA,She debut her boyfrnd? 😂,@davidmonima7215,en,
dj59pD2M1wA,please never include Florence Griffith~its so irritating ‼️😱,@pisalpakya6132,en,
dj59pD2M1wA,Florence Griffith Joiner set that record because she was a doper. She used performance enhancing drugs.,@peterjohnson9291,en,
ugf3gAdxWjE,Watch all the #Paris2024 🏃 Athletics action ➡ https://go.olympics.com/watch,@Olympics,en,athletics
ugf3gAdxWjE,No commentary 😢,@kofidan9128,en,athletics
ugf3gAdxWjE,Why not available on YouTube (also)?,@menashesone6562,en,athletics
ugf3gAdxWjE,well tried my country Zimbabwe,@tatendatahwa,en,athletics
ugf3gAdxWjE,congratulations am happy watching this,@yunicks0590,en,athletics
ugf3gAdxWjE,"Спорт, это то лучшее, что придумало человечество 😊😊😊",@user-jx1uk5zt4i,ru,athletics
ugf3gAdxWjE,He heard them chant USA and said hold my candle 😂,@Bluejeans883,en,athletics
ugf3gAdxWjE,Wow he's actually pulling away from them at the end!,@donmclachlan2164,en,athletics
ugf3gAdxWjE,Lovely run Tebogo! Africa is surely proud of you!,@hamiltonwilliamdossantos9305,en,athletics
ugf3gAdxWjE,"“We almost lost to some Africans”, welp 😂😂",@momokenyi,en,athletics
ugf3gAdxWjE,Tebogo Botswana 🇧🇼 ♥️,@FutureNgwenya-ot8xx,sw,athletics
ugf3gAdxWjE,What happened to the USA chants😂😂😂😂😂😂😂,@MateWill,en,athletics
ugf3gAdxWjE,Tebogo has the exact same running style as Usain Bolt.,@darthmaul408,en,athletics
ugf3gAdxWjE,Don't lie❤,@jhadebredenkamp97,fr,athletics
ugf3gAdxWjE,The next world record breaker ❤,@jgt7428,en,athletics
ugf3gAdxWjE,Which distance?🥴🤡,@jhadebredenkamp97,en,athletics
ugf3gAdxWjE,HahahahaUSA USA USA and they still lost 😂😂😂😂,@nigerccie1,en,athletics
VjHDUtckCEU,"Win gold medal 🥇 is iconic  because the country is proud of you.  Money the prize your win is 100million pesos like now.  Free unlimited food 
Free ride  free airplane ✈️ 
Free house   and tax free",@ronaldsantos4455,en,
VjHDUtckCEU,"Of course the lvmh, the gncoide enabler. Forty thousand human lives are just playground for them",@senadzri,en,
VjHDUtckCEU,"Medals used to be solid gold, my grandad won an all ireland, won a medal, then while on holiday and strolling through fields around 50 years later he lost it and couldnt find it again, they made it agin but it couldnt be sokid gold anymore cause it was too expensive so its just gopd plated. 😂",@user-mj3ed7pb1w,en,
VjHDUtckCEU,ooo i love eyeren,@DinoPell,no,
VjHDUtckCEU,I knew it was the hexagon because.. I'm french.,@piercedsiren,en,
VjHDUtckCEU,You see this? This is Irene😂😂😂😂,@3671568,en,
VjHDUtckCEU,i-ron??? What!,@Rose-dr6uo,en,
VjHDUtckCEU,"I got bothered by how she pronounced ""iron"" no offense",@KensEntropy,en,
VjHDUtckCEU,I love how you said pretty and then showed the Italian swimer,@king-fz7gv,en,
VjHDUtckCEU,I personally think an OG piece of the Eiffel Tower is way cooler,@reidcacaro2919,en,
Moly4d75IQI,"An Olympic gold medalist, a Harvard graduate, and exceptionally beautiful wow! It’s as if God decided to shower all his blessings on Gabby Thomas in one go!",@oskarjakobsson6538,en,cycling
Moly4d75IQI,great run,@michaelholmes78,ro,cycling
Moly4d75IQI,Flo jo!,@AdjunktenFlygare,sl,cycling
Moly4d75IQI,The olympic's beauty peagant 😍,@litalianabostan3811,en,cycling
Moly4d75IQI,Gaby Thomas i love u❤,@Xhonib,en,cycling
Moly4d75IQI,"Абсолютно измислени олимпийски игри, нагласени само за САЩ и Домакините ...
ТО бива, бива обаче това е пълна измишльотина...
😂😂😂😂😂
Който не е от САЩ или ФРАНЦИЯ , ГУБИ....
ЖАЛКО ЗА ДРУГИТЕ СТРАНИ, КОЙТО МИСЛЯТ ЧЕ ВСИЧКО Е ЧЕСТНО...
🎉🎉🎉🎉🎉🎉🎉... Лично мнение... 
🙏🥰👍🍀❤️😇🇧🇬
БОГ Е ВЕЛИК И Е ВСИЧКО И ДА ПАЗИ БЪЛГАРИЯ....",@user-cd5cx6xe9h,bg,cycling
Moly4d75IQI,"Long, Thomas and Alfred are gorgeous",@katabaobao8656,en,cycling
Moly4d75IQI,I love the sportswomanship between Gabby and Julien. How sweet to support each other. Proud of all the ladies.,@karzymimi42,en,cycling
Moly4d75IQI,No hay nada más que negros en los juegos Olímpicos que barbaridad 😢😢,@juanfranciscocespedesferna2371,es,cycling
Moly4d75IQI,i would date any girl here. they are just beautiful. all of them,@RA-lh9uh,en,cycling
WxvKKPfgfUA,Richardson 👎👎👎👎👎👎👎👎👎👎😂😂😂😂😂😂😂😂😂😂,@user-eb1bs2tm2o,en,cycling
WxvKKPfgfUA,Wow she deserve it! 🎉,@onestage8571,en,cycling
WxvKKPfgfUA,Wow what a fantastic run from Alfred well deserved gold!,@pinklemonade6597,en,cycling
WxvKKPfgfUA,The world record of Florence Griffith Joyner still stands.😊,@Mark_o_Helm,en,cycling
WxvKKPfgfUA,Why are they all black though? And btw…they all look like men🤔,@nicothomas3484,en,cycling
WxvKKPfgfUA,Sha'Carri Steroidson must be disappointed,@barygol,en,cycling
WxvKKPfgfUA,Arogantná Richardson dostala poriadnu príučku od Julien Alfred 💯👏👍.,@adrianadrian2391,sk,cycling
WxvKKPfgfUA,Julien V8 Alfred ❤,@MrChedimeu,de,cycling
WxvKKPfgfUA,A gdzie reszta świata?,@ilonamaria3592,pl,cycling
WxvKKPfgfUA,We love Saint Lucia country,@murattaner584,en,cycling
OAWErlPfV64,Haydaroc looks like Bredly Cooper😊,@RGJ757,en,cycling
OAWErlPfV64,"İn this year,Hedo is the best in all category's.",@aivengo5549,en,cycling
OAWErlPfV64,"Hidayat Heydarov, age 27, losing hair like a typical PED abuser. I guess nobody will contest the Russo steroid programme any more. Judo is dead like weightlifting. Well done anti doping.",@JK-mv8nf,en,cycling
OAWErlPfV64,Great Heydarov showed them how its done. Spazzy french judo was so lame.,@dimitrisk.875,en,cycling
OAWErlPfV64,Fəxr.Fəxr.Fəxr,@n.s1053,de,cycling
OAWErlPfV64,HİDAYƏT FƏXRİMİZDİR,@n.s1053,de,cycling
OAWErlPfV64,🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿❤GÖZƏL BAYRAĞIM.,@n.s1053,ca,cycling
OAWErlPfV64,Möhtəşəm qələbə! Təbriklər Hidayət! 🇦🇿🥋👏🏻🇦🇿,@lmanzizli8155,tr,cycling
OAWErlPfV64,"I'm so so happy for Heydarov, as it's a true champion, but I'm also extremely impress by Gaba performance. He really made Heydarov sweat for that gold medal!",@startjamming,en,cycling
OAWErlPfV64,Azerbaijan 🥇🥇🥇🏆🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿,@GulchinMammadova-k8o,unknown,cycling
ztIxJ-_qoEs,China was the best! 😭😭😭,@VNn2023,en,cycling
ztIxJ-_qoEs,Aya yaiiii quiero esas nachas,@dianaortega3190,es,cycling
ztIxJ-_qoEs,❤perfect,@dianaortega3190,ca,cycling
ztIxJ-_qoEs,I love it exit of japon,@dianaortega3190,en,cycling
ztIxJ-_qoEs,Can we see the full replay of men all around final and the individual finals anywhere ?,@MsMaloe,en,cycling
ztIxJ-_qoEs,It's all uploaded now on the olympic website,@monde9570,en,cycling
ztIxJ-_qoEs,Kovtun💪💪💪,@sokolo8,fi,cycling
ztIxJ-_qoEs,"could someone explain these things they have ""in their hands"". to me they look extremly hindering in getting grip on the bar ( obviously thats not true ^^). thanks in advance (:",@homerp.hendelbergenheinzel6649,en,cycling
ztIxJ-_qoEs,Quite the contrary. The grips are meant to secure the gymnast while they’re on the bar. It also prevents calluses and tears from all the friction that the bare hands would be subjected to without them,@firetruckenthusiast8596,en,cycling
ztIxJ-_qoEs,@@firetruckenthusiast8596 so it's just like a layer to protect the hands?,@homerp.hendelbergenheinzel6649,en,cycling
ztIxJ-_qoEs,"Las olimpiadas son el evento deportivo mas impresionante del planeta, esto no es torneo de participación, ni regalar medallas por conflictos bélicos, esto es preparación absoluta, impresionante.",@frankcuentasfernandez2365,es,cycling
ztIxJ-_qoEs,China  got Robbed,@Kingdavidl10,en,cycling
ztIxJ-_qoEs,китайчиков жалко :(,@user-ih9ir7ph1r,bg,cycling
IKROpYkwmiU,Probably the Olympic with most falls and crashes in athletics?,@JordiGambinSerrano,en,cycling
IKROpYkwmiU,Un inglés y un francés que podía salir mal 😂,@PiPibex,es,cycling
IKROpYkwmiU,"Mills: Well x3, if it isn't the consequences of my own actions...",@itspaintosee,en,cycling
IKROpYkwmiU,Is this time on 5000 m at the O.G.?what the f*** runners 💗 are they?😂,@joedrumer9029,en,cycling
IKROpYkwmiU,"Well a French and a British arguing over something, that's new",@Iloveburgers-zv6ce,en,cycling
IKROpYkwmiU,Worst Olympics ever! Paris is a disgrace! They even forced athletes to swim in a sewer and now half of them are sick!,@CRO_GROF,en,cycling
IKROpYkwmiU,sind die alle dämlich können nicht geradeaus laufen 😂,@simkagoll958,de,cycling
IKROpYkwmiU,Otro que no se entera,@jesusramongayubarsimon9426,pt,cycling
IKROpYkwmiU,"That was a douchy move that affected 4 people’s outcome to the worse, and after all that hard work they’re f-ed.",@pappamea4750,en,cycling
IKROpYkwmiU,"I think those two trouble makers (GB and FR) should be disqualified and the rest should be given another chance. This was a mess, very unfair for other competitors.",@SamS-l7m,en,cycling
2t4rfSzhFAs,Watch all the #Paris2024 🏃 Athletics action ➡ https://go.olympics.com/watch,@Olympics,en,athletics
2t4rfSzhFAs,Jacobson Run,@SidneyMorris-g7k,es,athletics
2t4rfSzhFAs,Congrats Gabby Thomas,@harmeetsingh399,en,athletics
2t4rfSzhFAs,Murphy Cliff,@JaniceFrost-v1m,en,athletics
2t4rfSzhFAs,Percival Mills,@LucilleBecnel-h6u,ca,athletics
2t4rfSzhFAs,USA the best..USA..USA..USA... Fm MALAYSIA..,@boyjan75,en,athletics
2t4rfSzhFAs,Nick Fords,@BrentonHector-x3l,en,athletics
2t4rfSzhFAs,Thomas is superb and self motivated enough.,@user-weird,en,athletics
2t4rfSzhFAs,congratulations Gabby!!!!!!!,@thisisgodkazzz,en,athletics
2t4rfSzhFAs,Gabby my favourite,@shamkhose8910,en,athletics
IAOYxYmQf5U,The best volley team ever!,@gianmariopoggi7781,en,volleyball
IAOYxYmQf5U,Non esageriamo con i complimenti per queste ragazze! In fin dei conti sono state solamente.....DE-VA-STAN-TI !!!❤❤❤❤❤❤❤❤❤,@francesco7566,it,volleyball
IAOYxYmQf5U,"Olympics no but it's Paris Olympics, congratulations team Italy. Silence deepens the noise if you get it what I mean. 😊",@readmyyoutubedescription,en,volleyball
IAOYxYmQf5U,Solo tre parole: GENNI DE GENNARO,@diegobrun595,it,volleyball
IAOYxYmQf5U,Italians do it better 🇮🇹❤️🔥,@gabrielemangialavori8732,en,volleyball
IAOYxYmQf5U,Forza Italy!,@PadauschiyMeteorit,en,volleyball
IAOYxYmQf5U,Empox Europeans! Don't come to Asia!🎉,@user-mv9yq9mp5r,en,volleyball
IAOYxYmQf5U,Why italy?,@MrStallonewoody,en,volleyball
IAOYxYmQf5U,"Danesi always changes the vibe of the game when she blocks like this, absolutely phenomenal.",@abubleble3,en,volleyball
IAOYxYmQf5U,Italia the best,@thitoanugrah1717,en,volleyball
7aQ_ZtIZIjg,Watch all the #Paris2024 🏃 Athletics action ➡ https://go.olympics.com/watch,@Olympics,en,athletics
7aQ_ZtIZIjg,Have faith in faith kipyegon 🎉and to the commentator Rob walker,@hamedyzadamz201,en,athletics
7aQ_ZtIZIjg,"Brilliant win, brilliant race, brilliant medalists",@MCB-se5pj,en,athletics
7aQ_ZtIZIjg,"Fabulous, Fabulous, Fabulous, Faith Kipyegon!!!🎊🎊🎊. Excellence Exemplified.  🎊🎊 🎊🎊🎊🎊",@michaelalando,en,athletics
7aQ_ZtIZIjg,Kenya should organize a celebration to honour Faith Kipyegon and invite the world to pay her tribute.She deserves it !,@davidmwangi8329,en,athletics
7aQ_ZtIZIjg,Kenya should appoint Faith Kipyegon Global Athletics Abassador,@davidmwangi8329,en,athletics
7aQ_ZtIZIjg,Faith is on another level 🎉🎉..Congrats,@collinceotieno1981,en,athletics
7aQ_ZtIZIjg,Janessa Prairie,@FrankPrince-e2s,id,athletics
7aQ_ZtIZIjg,I can't get tired of watching Faith kipyegon❤what a phenomenal woman!️ She is simply a queen 👑,@ruthevergreen4383,en,athletics
7aQ_ZtIZIjg,This woman is the GOAT!🇿🇦❤️🇰🇪,@rockyr2991,en,athletics
D6Wod_9o6GU,Watch all the #Paris2024 Breaking action ➡ https://go.olympics.com/watch,@Olympics,en,
D6Wod_9o6GU,Is this even a sport? lolzzz 😂😂😂😂😂😂😂😂,@k.vamshikrishna6838,en,
D6Wod_9o6GU,@@k.vamshikrishna6838 Another frustrated Indian.,@NoRenderMoody,en,
D6Wod_9o6GU,"I hope story telling and speech should be part of erouop games, oops Olympic game's.",@jai-prakash276,en,
D6Wod_9o6GU,Olympics is loosing their credibility if they are baised toward erouop and western countries.. if olympic remains like this then dont worry Olympic alternate coming from aisa just wait,@jai-prakash276,en,
D6Wod_9o6GU,@@jai-prakash276 Another Chapri,@NoRenderMoody,en,
D6Wod_9o6GU,Nice ❤,@kzmOP,ro,
D6Wod_9o6GU,That’s crazy a Korean or Japanese didn’t win..if only bboying was made a discipline in the early 2000 cuz that’s when the Koreans ruled the bboy world,@XXSittinsidewaysxX,en,
D6Wod_9o6GU,This stuff gets me chills I never seen such an intense battle,@angelnoel5464,en,
D6Wod_9o6GU,NOW THIS IS FKIGGGG BREAK DANCINGGG 🔥🔥🔥🔥,@DoseOfMaurice,de,
D6Wod_9o6GU,Shawna Trafficway,@LucasRyan-l1u,cy,
D6Wod_9o6GU,"i feel sorry for Dany, but he should'nt feel sorry for himself because he was THE FIRST OLYMPIC silver medal. Great performance, sportmanship and appreciation of the art of breakdancing.",@user-jw2ko7hw5q,en,
D6Wod_9o6GU,"Wow, and chess is not an Olympic event. Imagine that.",@thearjuninfo,en,
D6Wod_9o6GU,Hiro10 was robbed; should have been the gold medalist. Not even close.,@x-x101,en,
D6Wod_9o6GU,So you mean to tell me the Australian teacher didn’t win?,@nivishmeearoomoogum3811,en,
1m7IifTXa88,Watch all the #Paris2024 🏃 Athletics action ➡ https://go.olympics.com/watch,@Olympics,en,athletics
1m7IifTXa88,About 2 minutes for a kilometer,@piusecweru8423,en,athletics
1m7IifTXa88,@@piusecweru8423 Thanks for your info.,@sitotawdangiso9995,en,athletics
1m7IifTXa88,Very positive in day to day life after watching the fit guys❤❤,@fansofdhubri8499,en,athletics
1m7IifTXa88,Aregawi's kick was nuts!,@winstonliang9189,en,athletics
1m7IifTXa88,Lee Margaret Walker Scott Young Helen,@CommonsAnsel-s9z,no,athletics
1m7IifTXa88,"Where is the f...g whole race, same for the woman 10 000?",@Chris-zk4fz,en,athletics
1m7IifTXa88,Can't believe you have more than 10 runners beating the previous Olympic record. Just nuts. The bar is raised even higher,@victormugambi6083,en,athletics
1m7IifTXa88,indeed  we ugandans got talent💯💯💯💯💯💯💯💯💯💯,@emmajoeman-b3h,af,athletics
1m7IifTXa88,Respect for the Goat 🐐 of middle distance running sending love from the 🇺🇸,@Oviegoat8,en,athletics
1m7IifTXa88,Why you  didn't post for us full race?,@henrynabimanya2941,en,athletics
1m7IifTXa88,Congratulations to Uganda... Greetings from Brazil,@ton350,en,athletics
1m7IifTXa88,Congrats to the Ethiopian. What a finish,@dr_naph,en,athletics
pbQ1P81BSwY,Bc Hong Kong people never have their focus on sports but rather in finance and stuff and it’s that tiny portion of people who choose that minority life bringing glory to such a small place can really unite the city.,@happybuggy1582,en,
pbQ1P81BSwY,"They make a lot more than you think, plus Jobs an positions in the goverment.",@hidetsu7249,en,
pbQ1P81BSwY,"In New Zealand, I believe the government pays nothing.",@tforaodg,en,
pbQ1P81BSwY,"in China, some gold winner can show in many advertisements, which can make them become billionaire😂",@smithjerry470,en,
